learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,metric,epochs,activation_layers,pca_threshold,pca,n_splits,class_weights_enabled,avg_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.89624195 12.11313591],12.782035147667498,9.809947448435079,0.5715754281205908
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[12.8840723  12.11679802],12.786531545092632,9.829538365362417,0.5667118276190569
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[13.0383173  12.19849453],12.868249678167421,9.99946115267605,0.5449679011860684
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[12.95173111 12.11441975],12.782954825764822,9.855216217985369,0.5669976887544482
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[12.88746758 12.11248932],12.781230940597906,9.781883752927698,0.5686004687965481
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[12.87505512 12.11957092],12.788703023698142,9.792658056547523,0.5695154241266536
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,5,False,[12.97232265 12.23320045],12.902906992751374,9.97555672477956,0.5444544020061349
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.1, 'l1_reg': 0.01}]",,False,5,False,[12.90706234 12.13881588],12.807911281393729,9.80719253091655,0.5702020539312453
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.1, 'l1_reg': 0.001}]",,False,5,False,[12.88403492 12.12702599],12.795846246625672,9.802162785541748,0.5690002880872642
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.1, 'l1_reg': 0.0001}]",,False,5,False,[12.88418903 12.13151665],12.800506497275425,9.777517683430158,0.5694581995200728
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.01, 'l1_reg': 0.1}]",,False,5,False,[12.98381329 12.15294018],12.8216812074877,9.881932791946959,0.5691725675450054
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.01, 'l1_reg': 0.01}]",,False,5,False,[12.8981102  12.13417358],12.803299043588783,9.823283758387763,0.5663691019861652
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,5,False,[12.87744808 12.13329906],12.802623718956145,9.779400358094206,0.5710030838432151
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,5,False,[12.8777874  12.13990231],12.80836186583934,9.812263330256084,0.5671699518435948
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,5,False,[12.98502026 12.14176178],12.810899779407407,9.828016601311115,0.5676276832218632
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,5,False,[12.90847492 12.13947449],12.808664246917527,9.820520891407885,0.5677991442498764
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.87766666 12.13606339],12.805198767480604,9.756187617317599,0.5715182198826045
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[12.87567673 12.14202785],12.81127597889682,9.818196039634763,0.569687736321584
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[12.98949528 12.14832573],12.817327809940778,9.83586887862781,0.5617914772001846
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[12.90452461 12.13482704],12.803901467374615,9.848512326766677,0.5696879654819078
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[12.89855976 12.14730892],12.816496835309447,9.810473328246978,0.5664835839365161
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[12.88091545 12.13422947],12.802890661980078,9.8249171940997,0.5685431459784
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,5,False,[13.05065479 12.37979183],13.050199621194196,10.196667093851133,0.5132157577186108
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.1, 'l1_reg': 0.01}]",,False,5,False,[12.91381645 12.12938557],12.798516218411583,9.831378636695254,0.5699730245561655
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.1, 'l1_reg': 0.001}]",,False,5,False,[12.89126854 12.12654743],12.795600383734573,9.79728757917436,0.568543031398238
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.1, 'l1_reg': 0.0001}]",,False,5,False,[12.89051018 12.12681007],12.795844586438895,9.787799460856117,0.5691149009863715
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.01, 'l1_reg': 0.1}]",,False,5,False,[12.93510113 12.12785797],12.796753427168928,9.830982930672786,0.5649955804794689
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.01, 'l1_reg': 0.01}]",,False,5,False,[12.91761456 12.11894264],12.788402220245619,9.762634920140728,0.5692866730176813
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,5,False,[12.90216866 12.12164173],12.790269483736841,9.81317218074942,0.5666547666984216
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,5,False,[12.90314293 12.12835255],12.797793891407277,9.790616667186601,0.5665976239348136
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,5,False,[12.97011967 12.12856483],12.797775022009548,9.838739472888042,0.5664256882175582
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,5,False,[12.93362961 12.13559093],12.804214094227593,9.774251696706774,0.5648808038944161
0.001,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001})",Adam,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'amsgrad': False, 'learning_rate': 0.001}",<keras.src.losses.MeanAbsoluteError object at 0x000001660021DBB0>,"LogCoshError(name=logcosh,dtype=float32)",100,"[{'nodes': 64, 'activation': 'softsign', 'l2_reg': 0.0001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 32, 'activation': <function gelu at 0x00000166680A81F0>, 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.89856434 12.12369289],12.792918584698317,9.837139568946554,0.5661973626920446
