learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,loss_function_class,loss_function_params,metrics,epochs,activation_layers,pca_threshold,pca,pca_transform,n_splits,class_weights_enabled,outlier_dict,stratification_enabled,lr_schedule_enabled,lr_schedule_strategy,dropout_enabled,dropout_rate,early_stopping_metric,model,scaler,outlier_detection,avg_score,variance_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy,validation_train_error_mean,validation_train_error_median,validation_train_error_std,validation_train_abserror_mean,validation_train_abserror_median,validation_train_abserror_std,validation_training_success,validation_training_improvement_abserror_mean,validation_training_improvement_abserror_median,validation_training_improvement_abserror_std,validation_training_improvement_sign_success,validation_test_error_mean,validation_test_error_median,validation_test_error_std,validation_test_abserror_mean,validation_test_abserror_median,validation_test_abserror_std,validation_test_success,validation_test_improvement_abserror_mean,validation_test_improvement_abserror_median,validation_test_improvement_abserror_std,validation_test_improvement_sign_success,validation_avg_train_test_improvement_abserror_mean,validation_avg_train_test_improvement_abserror_median,validation_avg_train_test_improvement_abserror_std,validation_avg_train_test_improvement_sign_success,validation_train_test_harmonic_mean_abserror_mean,validation_train_test_harmonic_mean_abserror_median,validation_train_test_harmonic_mean_abserror_std,validation_train_test_harmonic_mean_sign_success,validation_train_test_geometric_mean_abserror_mean,validation_train_test_geometric_mean_abserror_median,validation_train_test_geometric_mean_abserror_std,validation_train_test_geometric_mean_sign_success
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.LogCosh'>, {'reduction': 'auto'})",<class 'keras.src.losses.LogCosh'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CAD5124C0>,StandardScaler(),IsolationForest(contamination=0.05),"[1.00469265e+01 1.98046646e+02 1.04013319e+01 2.32932632e+02
 1.40729046e+01 1.92052975e-01 9.74307823e+00 8.22782516e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.40133268092301,7.156517718566262,0.5960264900662252,-1.0210642824667282,-0.8007716535338926,12.49621628311076,9.292506105720598,6.9464395537210075,8.413726348687181,0.5496688741721855,-0.01733649215818302,-0.047528121563436034,-0.010816944061500234,0.0401002506265665,-3.057724323585589,-2.3595543843108935,13.598265914186403,10.258055341680617,7.767563737314705,9.425056133403926,0.46511627906976744,-0.05920829610469463,-0.15733321504235495,-0.06342961914001752,-0.14062500000000006,-0.038,-0.102,-0.037,-0.05,-0.027,-0.073,-0.018,0.112,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C949591C0>,StandardScaler(),IsolationForest(contamination=0.05),"[1.98046677e+02 1.97798355e+02 1.03618011e+01 2.37688797e+02
 1.40640802e+01 2.51655638e-01 9.70122337e+00 8.34288001e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.361800690219798,7.06345084596053,0.6258278145695364,-0.6708135838653575,-0.5406793028806351,12.559286243107044,9.384778693952185,7.104662784671996,8.369798266297067,0.5370860927152318,-0.02743842485167788,-0.07138829951848681,-0.0055394667393402625,0.016290726817042606,-2.8045340879038356,-2.2711565797777764,13.615066779072812,10.235036697719194,7.514319865548946,9.395435169534615,0.5179704016913319,-0.05683147731819886,-0.11960097952911763,-0.06008748410333999,-0.042968750000000076,-0.042,-0.095,-0.033,-0.013,-0.037,-0.089,-0.01,0.052,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CABEEB3A0>,StandardScaler(),IsolationForest(contamination=0.05),"[1.98073532e+02 1.97828461e+02 1.04360933e+01 2.28403564e+02
 1.40651503e+01 1.72185436e-01 9.76888466e+00 8.32892656e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.436094517279006,7.2585203493721355,0.5860927152317881,-0.33907392415432985,-0.06312324365146799,12.521954842592296,9.342591980481782,7.112865590222117,8.34101511725701,0.5337748344370861,-0.022819855586359683,-0.07262528854329812,-0.0020814870585918817,0.010025062656641572,-2.620845887326782,-1.8793559585646595,13.640628771387725,10.191873753529707,7.414065367510271,9.426334165468866,0.49682875264270615,-0.052374633691703316,-0.10466349533698037,-0.06357381957053285,-0.08203125,-0.038,-0.089,-0.033,-0.036,-0.032,-0.086,-0.004,0.023,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.LogCosh'>, {'reduction': 'auto'})",<class 'keras.src.losses.LogCosh'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C8FAFAC70>,StandardScaler(),IsolationForest(contamination=0.05),"[1.01700954e+01 2.01044586e+02 1.05005064e+01 1.96593704e+02
 1.41790190e+01 1.78807944e-01 9.83637333e+00 6.83861375e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.500506784615892,7.125274010480252,0.5894039735099338,-0.47424285504743985,-0.3388530400794776,12.390292211473744,9.155035142697388,6.682121633494491,8.359077985279644,0.5463576158940397,-0.0022862758113200844,-0.007668787536391918,-0.004251542548746226,0.03383458646616546,-2.5436862140992136,-1.9841082220825745,13.478474459808886,10.075958021316213,7.288790138357727,9.295875237325985,0.47357293868921774,-0.04040561021503057,-0.08599803102623574,-0.04885413129443832,-0.12500000000000008,-0.021,-0.047,-0.027,-0.046,-0.004,-0.014,-0.008,0.093,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.LogCosh'>, {'reduction': 'auto'})",<class 'keras.src.losses.LogCosh'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB05B91C0>,StandardScaler(),IsolationForest(contamination=0.05),"[1.00521555e+01 1.98308075e+02 1.03845959e+01 2.37777573e+02
 1.40821896e+01 1.85430467e-01 9.72809887e+00 8.10667872e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.384594955847161,7.188097714129394,0.5927152317880795,-1.119958208019262,-0.8682856298181919,12.44433301021437,9.246289885121554,6.892940337265538,8.40035886448952,0.5450331125827814,-0.012276775520913797,-0.03946040092967711,-0.009210987441746641,0.03132832080200496,-3.2352150283867824,-2.398321356455936,13.654064130235856,10.337401753341052,7.664409666216123,9.478078987824597,0.4587737843551797,-0.0674013087857026,-0.14196370707478964,-0.06941219081749006,-0.15234375000000008,-0.04,-0.091,-0.039,-0.061,-0.021,-0.062,-0.016,0.079,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",False,,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C984ACF70>,StandardScaler(),IsolationForest(contamination=0.05),"[2.02374954e+02 2.02182587e+02 1.06905479e+01 3.57455994e+02
 1.42190924e+01 2.31788084e-01 1.00240660e+01 6.31127954e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.69054734483799,7.6377781762588075,0.6158940397350994,-0.4239519787917671,-0.3316844981519518,13.1147241700238,9.985773331224713,7.748633990608598,8.508471942334177,0.5576158940397351,-0.09323486007944905,-0.16849962431715393,-0.022199588025015,0.055137844611528854,-2.252750909996704,-1.937707162923795,14.935898349060665,11.261458909584155,8.721206402157835,10.053733329157778,0.5137420718816068,-0.16281598275325904,-0.29942182462819755,-0.13436330286345652,-0.05078124999999996,-0.128,-0.234,-0.078,0.002,-0.119,-0.216,-0.038,-1.285,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.1,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CC1807EE0>,StandardScaler(),IsolationForest(contamination=0.05),"[2.04002930e+02 2.03839081e+02 1.05558081e+01 4.14061005e+02
 1.42772226e+01 1.65562913e-01 9.88965702e+00 5.54368496e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.555808912631319,7.478466206441876,0.5827814569536424,-2.864263693674008,-2.5403439901083473,13.050723326769559,10.023694772104301,7.6691827204278535,8.831182379580268,0.5291390728476821,-0.09738647054955399,-0.15651831516379328,-0.060969707764497866,0.001253132832080249,-4.821349322919102,-3.8829654907992532,14.316240319185738,11.361910978243543,8.847026310282516,9.94398670946236,0.4883720930232558,-0.1731882863664574,-0.31816844373693387,-0.12198058552653039,-0.09765625000000007,-0.135,-0.237,-0.091,-0.048,-0.125,-0.21,-0.081,0.003,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.2,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB39539D0>,StandardScaler(),IsolationForest(contamination=0.05),"[2.01806717e+02 2.01574768e+02 1.06946573e+01 3.28524384e+02
 1.41977034e+01 2.11920530e-01 1.00303650e+01 6.59294128e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.69465728957923,7.954758042503601,0.6059602649006622,-0.9092466134716052,-0.6920854704595709,12.678377162355126,9.65489350864098,7.568829121049492,8.263763190932842,0.5509933774834437,-0.05701038906984355,-0.1413849196111561,0.007199484636196349,0.04260651629072678,-2.2971289487208835,-2.0387380518788687,14.510941984828298,10.958023973087894,8.081482298638495,9.77357282716181,0.5264270613107822,-0.13148443000184012,-0.20410571542017994,-0.10275277750226194,-0.027343750000000104,-0.094,-0.173,-0.048,0.008,-0.08,-0.167,0.015,-0.153,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.3,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C8759DA90>,StandardScaler(),IsolationForest(contamination=0.05),"[2.00048920e+02 1.99795212e+02 1.07207060e+01 4.42595184e+02
 1.41348934e+01 1.92052975e-01 1.00498276e+01 7.41755962e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.72070517069517,7.924362509943864,0.5960264900662252,-1.3607764019417352,-1.4171121905911643,12.945618173454138,9.95840707878125,7.942585167402941,8.378924688789391,0.5549668874172186,-0.09023882360149504,-0.19774760241171085,-0.0066359063086334205,0.050125313283208066,-2.6514372059271816,-2.576259769276368,15.06700381660218,11.396573481486758,8.604234099735764,10.193260370379715,0.5158562367864693,-0.17676740636299215,-0.28199346029013533,-0.15010614685358464,-0.04687500000000012,-0.134,-0.24,-0.078,0.002,-0.119,-0.232,-0.013,-1.446,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.4,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C8D1134C0>,StandardScaler(),IsolationForest(contamination=0.05),"[1.97681900e+02 1.97479630e+02 1.04544334e+01 3.16229950e+02
 1.40527449e+01 2.45033115e-01 9.78951454e+00 8.49056840e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.45443454062314,7.32717521903864,0.6225165562913907,0.04073717647781983,0.22427178890924582,12.830025206800853,9.724109333994639,7.610543266155213,8.366017104577091,0.5549668874172186,-0.06458808492131853,-0.14767544294001936,-0.00508520162821207,0.050125313283208066,-1.9694384708067048,-1.623971344746069,14.288913757450528,10.671103063844537,8.007654537967316,9.692588201677031,0.53276955602537,-0.101858053727419,-0.19310570016359557,-0.0936152776066117,-0.01562499999999997,-0.083,-0.17,-0.049,0.017,-0.079,-0.167,-0.01,-0.045,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.5,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB114F460>,StandardScaler(),IsolationForest(contamination=0.05),"[2.00710602e+02 2.00501053e+02 1.04909573e+01 3.07604553e+02
 1.41598396e+01 2.38410592e-01 9.83393002e+00 7.09048510e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.490958172922722,7.426432854176912,0.6192052980132451,-0.25429400631330495,-0.08824356360536922,12.976544309695498,9.812182903792033,7.612924020937001,8.491918160351428,0.5529801324503312,-0.07423031227421432,-0.1480344624873979,-0.020210832671797057,0.04636591478696753,-2.059590311454344,-1.4267920345054772,14.62217114005701,10.951456672780425,8.453588414104143,9.892941252964661,0.5391120507399577,-0.13080631521916614,-0.2595479083023537,-0.11622112376907866,-0.003906250000000044,-0.103,-0.204,-0.068,0.021,-0.095,-0.189,-0.034,-0.009,,,,
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,True,"{'method': <function cosine_annealing_50 at 0x0000020C29B71280>, 'description': 'Cosine Annealing with 50 epochs cycle'}",True,0.6,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CC9582280>,StandardScaler(),IsolationForest(contamination=0.05),"[1.98222656e+02 1.98020660e+02 1.04411068e+01 3.25705658e+02
 1.40719814e+01 2.18543053e-01 9.77048206e+00 8.23986530e-02]",[0. 0. 0. 0. 0. 0. 0. 0.],10.441105920379904,7.550857407313975,0.609271523178808,-1.4239245138434131,-1.2844493512399322,12.92494896373788,9.81438957199135,7.646163019003692,8.52626154147247,0.5423841059602649,-0.07447189662828524,-0.15304692749744764,-0.024336813255765994,0.026315789473684178,-3.6140466653901133,-3.0046149280602688,14.458949308600241,11.124269706155877,8.458501091674028,9.906496017608793,0.5095137420718816,-0.148650340478276,-0.26027987589460005,-0.11775050863416762,-0.05859375000000005,-0.112,-0.207,-0.071,-0.016,-0.099,-0.193,-0.04,0.096,,,,
