learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,loss_function_class,loss_function_params,metrics,epochs,activation_layers,pca_threshold,pca,pca_transform,n_splits,class_weights_enabled,outlier_dict,stratification_enabled,lr_schedule_enabled,lr_schedule_strategy,dropout_enabled,dropout_rate,early_stopping_metric,model,scaler,outlier_detection,avg_score,variance_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy,validation_train_error_mean,validation_train_error_median,validation_train_error_std,validation_train_abserror_mean,validation_train_abserror_median,validation_train_abserror_std,validation_training_success,validation_training_improvement_abserror_mean,validation_training_improvement_abserror_median,validation_training_improvement_abserror_std,validation_training_improvement_sign_success,validation_test_error_mean,validation_test_error_median,validation_test_error_std,validation_test_abserror_mean,validation_test_abserror_median,validation_test_abserror_std,validation_test_success,validation_test_improvement_abserror_mean,validation_test_improvement_abserror_median,validation_test_improvement_abserror_std,validation_test_improvement_sign_success,validation_avg_train_test_improvement_abserror_mean,validation_avg_train_test_improvement_abserror_median,validation_avg_train_test_improvement_abserror_std,validation_avg_train_test_improvement_sign_success,validation_train_test_harmonic_mean_abserror_mean,validation_train_test_harmonic_mean_abserror_median,validation_train_test_harmonic_mean_abserror_std,validation_train_test_harmonic_mean_sign_success,validation_train_test_geometric_mean_abserror_mean,validation_train_test_geometric_mean_abserror_median,validation_train_test_geometric_mean_abserror_std,validation_train_test_geometric_mean_sign_success
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.1,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x00000210B44A73A0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.53129972e+01  8.46179728e+02  2.34400934e+01  1.19731179e+03
  2.86404661e+01  1.28517253e-01  2.27578952e+01 -3.98944402e+00]","[1.47240227e+00 8.63294504e+04 1.91161380e+01 4.61827494e+04
 2.59034316e+01 1.99308711e-03 1.90912260e+01 1.69582648e+00]",23.44009275714298,20.93622698161288,0.5642586281254274,-12.04421743156153,-12.801061939966534,20.13933865538214,18.7319879684673,16.03749069663047,14.129131750303507,0.5397350993377483,-1.0507637782727115,-1.418465225834042,-0.6974602199075045,0.02130325814536339,-11.370023963407018,-14.436848793295407,23.213720777336345,21.010444024283075,18.544827096991305,15.035097620059336,0.4608879492600423,-1.1694595977601645,-1.7630985843683935,-0.696410918887358,-0.14843750000000003,-1.11,-1.591,-0.697,-0.064,-1.107,-1.572,-0.697,0.05,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.2,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CD7EF4430>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.51885834e+01  7.91649190e+02  2.26940994e+01  1.28480048e+03
  2.79147002e+01  1.33803000e-01  2.20107066e+01 -3.83127936e+00]","[9.43411714e-01 4.15560087e+04 1.47125111e+01 1.45153919e+05
 1.24186640e+01 1.66603590e-03 1.46778178e+01 1.66030314e+00]",22.694099494729574,19.247634581149754,0.5669015010466304,-15.846804520918527,-14.972715466550458,24.242633151894697,22.71706924936185,18.91037480871828,17.96066993429708,0.5410596026490067,-1.487047442243047,-1.8516982330647347,-1.1577775106883779,0.023809523809523888,-18.347869364939697,-17.4519666705259,26.35724010358067,25.58773798369271,21.689422612154296,19.389228083696736,0.452431289640592,-1.64209379342656,-2.2316296400053437,-1.1876877065365365,-0.1640625,-1.565,-2.042,-1.173,-0.07,-1.561,-2.024,-1.173,0.056,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.3,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CC98A7070>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.65231145e+01  7.06208354e+02  2.13573577e+01  1.07154032e+03
  2.65686378e+01  9.67475570e-02  2.06768716e+01 -3.32099454e+00]","[4.97354045e-01 8.94602114e+02 5.36609917e-01 3.13619770e+04
 3.15838524e-01 3.98586060e-03 5.31720880e-01 3.57394535e-01]",21.357356479335646,18.302305112527986,0.5483737784930628,-18.564784805828463,-18.224871591244458,20.237988011871565,22.43955204392238,19.91278844683727,15.829990775572945,0.5589403973509933,-1.45666506992246,-2.002862936543061,-0.9017997777861055,0.057644110275689144,-17.340055031435295,-17.280433546095995,23.158114403103514,22.940101509104284,19.60938068110271,17.613903878008095,0.47780126849894294,-1.3687087876390995,-1.921712438563871,-0.987377775520382,-0.11718749999999999,-1.413,-1.962,-0.945,-0.03,-1.411,-1.961,-0.943,0.227,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.4,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x00000211999E5CA0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.70878983e+01  6.61921000e+02  2.04597708e+01  9.97736735e+02
  2.54770482e+01  1.27176094e-01  1.97813091e+01 -2.97874586e+00]","[6.28368052e-01 3.40966629e+04 8.35642601e+00 8.05855625e+04
 1.28410287e+01 1.02406284e-03 8.35772856e+00 1.02804484e+00]",20.459772360324788,17.819013719936738,0.5635880484290028,-13.922136818742409,-14.22885863506098,17.755725642979783,18.317558334401813,16.36347974713571,13.17060497681724,0.5298013245033113,-1.0053923375257388,-1.467624611024845,-0.5823037406231861,0.002506265664160498,-14.382214316697747,-13.785090438773432,17.57836327722512,18.283679804417655,15.566986451176955,13.464174192037833,0.5200845665961945,-0.8879041579617952,-1.3194132790328044,-0.5191635392310948,-0.03906250000000003,-0.947,-1.394,-0.551,-0.018,-0.943,-1.39,-0.549,0.005,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.5,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CAD5C7C70>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.70114276e+01  7.85943583e+02  2.16971531e+01  1.04780729e+03
  2.72873001e+01  1.41768438e-01  2.10164096e+01 -3.76206549e+00]","[4.92383522e-01 1.44518290e+05 2.91473898e+01 8.41384072e+04
 4.13468978e+01 2.99029878e-03 2.91006238e+01 5.10045393e+00]",21.697152230236572,18.25304651187375,0.5708842184985327,-13.449541532575383,-12.884405535873807,19.725860739280133,18.812472094754007,15.761489859005218,14.696121427603243,0.5496688741721855,-1.0595751191294613,-1.3768440993919868,-0.7655778112303981,0.0401002506265665,-19.03212096247284,-18.874477229497955,22.919416270756503,23.415967294194203,20.531335415752395,18.407050182470822,0.46723044397463004,-1.4178449026833997,-2.0590796843644843,-1.0768685181259106,-0.13671875,-1.239,-1.718,-0.921,-0.048,-1.213,-1.65,-0.895,0.113,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.6,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x000002100DCC15E0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.73689308e+01  9.24968180e+02  2.46787732e+01  1.29482349e+03
  3.02712186e+01  1.15268704e-01  2.39978441e+01 -4.72756592e+00]","[1.19385827e+00 3.35183262e+04 8.88751067e+00 1.59922442e+04
 8.62152869e+00 1.55638154e-03 8.87490614e+00 2.79932776e+00]",24.67877360515986,21.652113482088122,0.5576343526144719,-26.640733144374572,-26.106463030306262,22.317850628440052,28.833805843099412,26.386774991288988,19.399642703342195,0.5357615894039736,-2.1567031065958244,-2.97914480173308,-1.3306543070939152,0.013784461152882318,-30.216003412468602,-28.320256338228255,23.888402008491767,31.81444959420076,28.630289969586435,21.709291587731023,0.47568710359408034,-2.2850406654816493,-3.2657886898204267,-1.449460603541531,-0.12109375000000003,-2.221,-3.122,-1.39,-0.054,-2.219,-3.116,-1.388,0.031,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.7,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000021129C64E20>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.90155220e+01  7.02586731e+02  2.10408281e+01  9.19725586e+02
  2.64688689e+01  1.07290116e-01  2.03580742e+01 -3.23871803e+00]","[1.41690118e+00 5.59673587e+03 1.06396342e+00 1.67584853e+03
 1.98568424e+00 3.51502667e-04 1.06504557e+00 5.26251243e-03]",21.040828490195608,17.484113466366903,0.5536450608518203,-13.989449849089732,-13.234350902115414,22.676112641397264,20.925861189931002,16.839616216388325,16.488136039659487,0.5423841059602649,-1.290947347911655,-1.5394263358346238,-0.9808687131213166,0.026315789473684178,-9.988988631983,-8.996361997280776,27.679735973448235,22.795780073872955,18.32472797391543,18.585223648679285,0.5095137420718816,-1.3538066978753962,-1.730304772260523,-1.0969718404434714,-0.05859375000000005,-1.322,-1.635,-1.039,-0.016,-1.322,-1.629,-1.036,0.096,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x00000211766953A0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.93350945e+01  9.41315572e+02  2.57285105e+01  1.58001945e+03
  3.05064138e+01  1.40435167e-01  2.50441793e+01 -4.62667131e+00]","[1.78253853e+00 4.18365969e+04 9.72157652e+00 3.99765253e+04
 1.06742778e+01 2.90562654e-03 9.69546672e+00 5.19565625e-01]",25.728510372930018,24.344324863656755,0.5702175833885575,-23.06733347029875,-22.706984404435453,18.714265721134538,24.683351794306297,22.84259946589145,16.522912029798373,0.5377483443708609,-1.7023145579282541,-2.4446805626219743,-0.9850466669341817,0.017543859649122855,-25.455605349864936,-22.59757135932623,21.06908182990169,27.30109186589447,22.62169544359319,18.61016283834282,0.4714587737843552,-1.8190082850863376,-2.3705342373532394,-1.0997857306304548,-0.12890625000000003,-1.761,-2.408,-1.042,-0.056,-1.759,-2.407,-1.039,0.041,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CAAA66FA0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 4.07863579e+01  8.41254985e+02  2.31931082e+01  1.38064221e+03
  2.89238720e+01  1.41765811e-01  2.25106004e+01 -4.10880820e+00]","[1.30951307e-01 1.52193467e+04 3.24485701e+00 2.75584399e+04
 4.66457645e+00 3.59631056e-03 3.24032362e+00 6.07577532e-01]",23.193107880890256,20.01383847088518,0.5708829036363827,-22.79616282383584,-21.768452233362503,23.018855769576234,26.057064128481304,22.465455027682463,19.247249132181803,0.5403973509933775,-1.8527075381839995,-2.3878069078726822,-1.3123458908808063,0.02255639097744364,-25.813005031963854,-22.968625196381712,25.79815079167916,28.454193631063838,23.547483841582437,22.845371802629323,0.4799154334038055,-1.9380732457673022,-2.508472682318509,-1.5776445987497887,-0.11328125000000004,-1.895,-2.448,-1.445,-0.045,-1.894,-2.447,-1.433,0.056,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.6,loss,<keras.src.engine.sequential.Sequential object at 0x0000020CA1F49EE0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 9.80721188e+00  2.58576234e+05  5.00566915e+02  2.76814323e+04
  5.05838928e+02  1.37781774e-01  4.99873800e+02 -1.54717135e+03]","[3.17698727e-01 2.95053835e+09 2.87478769e+03 8.79452972e+06
 2.70319943e+03 2.43613854e-03 2.87478769e+03 3.78837842e+04]",500.5668967543672,493.5265424851521,0.5688908874793567,-446.3569650212823,-431.30750162155584,80.47979693744807,446.3569650212823,431.30750162155584,80.47979693744807,0.5384105960264901,-47.86682062716932,-64.0414839855372,-8.668764947613811,0.018796992481203104,-455.9607474823901,-437.9614263112343,101.14650671109088,455.9607474823901,437.9614263112343,101.14650671109088,0.46723044397463004,-46.08079556454416,-64.25434778762991,-10.412366100176397,-0.13671875,-46.974,-64.148,-9.541,-0.059,-46.957,-64.148,-9.461,0.044,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.6,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000020C8AFBC220>,StandardScaler(),IsolationForest(contamination=0.05),"[ 9.46604284e+00  2.41042172e+05  4.81059296e+02  2.62996504e+04
  4.87769307e+02  1.37781774e-01  4.80366099e+02 -1.43649756e+03]","[1.82151615e-02 2.93139979e+09 3.15330364e+03 1.06683155e+07
 3.12327710e+03 2.43613854e-03 3.15330507e+03 3.77198164e+04]",481.0592802138896,473.7585262775122,0.5688908874793567,-416.5035741141463,-413.65585593869594,53.88925166901521,416.5035741141463,413.65585593869594,53.88925166901521,0.5384105960264901,-44.59849412418258,-61.37960301735621,-5.474202562855459,0.018796992481203104,-432.8831301193979,-425.2314625905193,71.9981281929915,432.8831301193979,425.2314625905193,71.9981281929915,0.46723044397463004,-43.697887405929535,-62.357638556974685,-7.123552895532213,-0.13671875,-44.148,-61.869,-6.299,-0.059,-44.144,-61.865,-6.191,0.044,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.6,val_mean_absolute_error,<keras.src.engine.sequential.Sequential object at 0x0000020CA5942A90>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.75435499e+01  7.37219625e+02  2.15791575e+01  1.20433639e+03
  2.71234417e+01  1.47009475e-01  2.08963267e+01 -3.47281313e+00]","[3.43218542e+00 4.57779353e+03 1.75185173e+00 9.02831936e+03
 1.53854458e+00 7.15935390e-04 1.75143788e+00 1.70051560e-01]",21.57915819295542,18.508277709754825,0.5735047387631881,-16.852038290422175,-15.933083653960123,22.378327985278776,22.043194930789372,18.70562998728226,17.28422721821846,0.5562913907284768,-1.4132721950048484,-1.820822565531743,-1.0765103371718612,0.052631578947368356,-20.82200786753045,-19.970249725657673,25.968480534987517,25.92789714019838,21.70902412325198,20.860403227695418,0.4439746300211416,-1.6772173513101687,-2.2345501799102037,-1.3536804816379993,-0.17968750000000008,-1.545,-2.028,-1.215,-0.064,-1.534,-2.007,-1.199,0.149,,,,
