event_id,prediction_probability,prediction_probability
92ac05f8-af1c-11ea-b099-4865ee11b869,0.133809,0.133809
92a1d3c0-af1c-11ea-974c-4865ee11b869,0.60860586,0.60860586
92c09154-af1c-11ea-acb3-4865ee11b869,0.9658281,0.9658281
92d4cec0-af1c-11ea-a6ec-4865ee11b869,0.5092875,0.5092875
92deb31c-af1c-11ea-a590-4865ee11b869,0.9695797,0.9695797
9305cf4c-af1c-11ea-882c-4865ee11b869,0.9680103,0.9680103
930f8ca2-af1c-11ea-8325-4865ee11b869,0.9623944,0.9623944
93194a00-af1c-11ea-a1a6-4865ee11b869,0.24221219,0.24221219
93230762-af1c-11ea-a1a4-4865ee11b869,0.10446918,0.10446918
932cebac-af1c-11ea-889d-4865ee11b869,0.13624278,0.13624278
87c150fe-af1c-11ea-8e7b-4865ee11b869,0.11255398,0.11255398
96f01ae4-af1c-11ea-9ab0-4865ee11b869,0.9376698,0.9376698
976548ca-af1c-11ea-aa19-4865ee11b869,0.9413136,0.9413136
9795ad90-af1c-11ea-9900-4865ee11b869,0.9614344,0.9614344
979f6aee-af1c-11ea-b243-4865ee11b869,0.9625349,0.9625349
985ef53e-af1c-11ea-8375-4865ee11b869,0.8256243,0.8256243
69c0dc36-af1c-11ea-8481-4865ee11b869,0.08930705,0.08930705
69c8511c-af1c-11ea-b00e-4865ee11b869,0.7510189,0.7510189
6a4334e4-af1c-11ea-8ee3-4865ee11b869,0.10039447,0.10039447
6a4ad0cc-af1c-11ea-8b5a-4865ee11b869,0.097880475,0.097880475
6a52ce70-af1c-11ea-ab49-4865ee11b869,0.92494935,0.92494935
6a59ce80-af1c-11ea-865a-4865ee11b869,0.9653212,0.9653212
6a613058-af1c-11ea-9585-4865ee11b869,0.10420536,0.10420536
6a7e8f5c-af1c-11ea-896a-4865ee11b869,0.9683502,0.9683502
6a860454-af1c-11ea-88f6-4865ee11b869,0.19954267,0.19954267
6a8d7948-af1c-11ea-8152-4865ee11b869,0.93446034,0.93446034
6a94ee3a-af1c-11ea-a9ae-4865ee11b869,0.96474075,0.96474075
6a9c6334-af1c-11ea-bd75-4865ee11b869,0.96598315,0.96598315
6abca65e-af1c-11ea-9f7a-4865ee11b869,0.9650738,0.9650738
6acceee6-af1c-11ea-b7a7-4865ee11b869,0.9637387,0.9637387
6adc9b8c-af1c-11ea-980e-4865ee11b869,0.9467286,0.9467286
6b7dd43e-af1c-11ea-9235-4865ee11b869,0.0977671,0.0977671
6b6f5f34-af1c-11ea-a6a7-4865ee11b869,0.18546723,0.18546723
6b859726-af1c-11ea-b866-4865ee11b869,0.9693288,0.9693288
6b984efa-af1c-11ea-a18a-4865ee11b869,0.9387453,0.9387453
6bbd49e2-af1c-11ea-9b42-4865ee11b869,0.9643429,0.9643429
6bcd9268-af1c-11ea-9fe0-4865ee11b869,0.100639015,0.100639015
6bd7c49c-af1c-11ea-98f4-4865ee11b869,0.10979196,0.10979196
6bdeff76-af1c-11ea-89f2-4865ee11b869,0.9655495,0.9655495
6d65074c-af1c-11ea-85f0-4865ee11b869,0.96724373,0.96724373
6d6e4f40-af1c-11ea-a130-4865ee11b869,0.96739197,0.96739197
6d77e598-af1c-11ea-8713-4865ee11b869,0.2828475,0.2828475
6d9ce076-af1c-11ea-9b32-4865ee11b869,0.109196655,0.109196655
6da5dafa-af1c-11ea-86ab-4865ee11b869,0.9628616,0.9628616
6db8e0c8-af1c-11ea-bfbd-4865ee11b869,0.6124901,0.6124901
6dccf752-af1c-11ea-a9a0-4865ee11b869,0.96552527,0.96552527
6dd78222-af1c-11ea-95a5-4865ee11b869,0.96439916,0.96439916
6df99998-af1c-11ea-81a4-4865ee11b869,0.14472154,0.14472154
6e19b5cc-af1c-11ea-af39-4865ee11b869,0.9660203,0.9660203
6e296286-af1c-11ea-b30e-4865ee11b869,0.9643156,0.9643156
6e389a52-af1c-11ea-bb15-4865ee11b869,0.96795326,0.96795326
6e48470a-af1c-11ea-90e9-4865ee11b869,0.08773726,0.08773726
6e400f4a-af1c-11ea-b721-4865ee11b869,0.49711785,0.49711785
6e59c734-af1c-11ea-8ba0-4865ee11b869,0.09896963,0.09896963
6e60c750-af1c-11ea-a823-4865ee11b869,0.20656152,0.20656152
6e67ee5c-af1c-11ea-9f28-4865ee11b869,0.96521455,0.96521455
6e6f156c-af1c-11ea-9a9f-4865ee11b869,0.9691535,0.9691535
6e766354-af1c-11ea-b953-4865ee11b869,0.10243366,0.10243366
6e7db164-af1c-11ea-be04-4865ee11b869,0.09751581,0.09751581
6e8f31a4-af1c-11ea-b8b7-4865ee11b869,0.28605932,0.28605932
6e976958-af1c-11ea-ba5c-4865ee11b869,0.97004855,0.97004855
6e9fc812-af1c-11ea-bebc-4865ee11b869,0.91868097,0.91868097
6ea6ef1a-af1c-11ea-93d2-4865ee11b869,0.9654184,0.9654184
6f479728-af1c-11ea-b313-4865ee11b869,0.96508163,0.96508163
6f4f3314-af1c-11ea-8bbc-4865ee11b869,0.7802563,0.7802563
